timestamp,segment_id,ray_temperature,train_temperature,ray_vibration_x,ray_vibration_y,ray_vibration_z,train_vibration_x,train_vibration_y,train_vibration_z,rail_slope,train_speed,train_weight,ambient_temperature
2025-01-01 08:00:00,S2,28.85586604567259,42.043751821530506,1.4107806010006663,1.6019438693978343,1.5767929678937342,1.7114450730514594,1.8485367084031032,2.6637273561839505,-0.1726747111569426,62.190089698051864,935.0944829104677,14.10453856991839
2025-01-01 08:00:01,S5,29.256982853029037,55.2319822654278,1.8278450744874761,1.8437726326856778,2.1741551107244548,1.7178751628875473,2.00929032967823,2.7501217924397383,1.3431782405043335,40.62609142498859,2821.656434843094,11.431996732454826
2025-01-01 08:00:02,S4,35.861571656030975,41.564023286270185,1.7448943478326033,1.6056086096302773,1.906502460409393,2.005366971340158,1.9053780354255563,2.3623034229396374,-0.3952011272011764,75.32646206578158,978.3648155240573,14.416575396615531
2025-01-01 08:00:03,S3,39.751602074549865,64.24433234160834,1.2446685650874645,1.2213720564933477,1.6316883097235675,1.5374949981036916,1.7813569091282397,2.3062453209743565,0.5116843495391931,48.73194862139671,2811.3090279571575,16.422570236340306
2025-01-01 08:00:04,S1,33.350655586745404,48.07397146320304,1.7410879170956743,1.6885847614024385,2.028122050432259,1.6856084571830545,2.0539787811198513,2.230690271552046,0.12037497849605205,74.47022974136033,1879.7759487959463,15.876257457404435
2025-01-01 08:00:05,S1,29.393015313565947,51.72015406559945,1.6608993227550182,1.7092259301407786,1.7798364170924026,2.047674150151462,1.9137485000227383,2.4413280210986503,0.2739308134486616,79.73573333384613,1785.8004481510236,15.729544726699602
2025-01-01 08:00:06,S1,26.959033802980407,66.12061433773805,1.819775393779376,1.9313848693701383,2.126623021949038,2.217820548324427,2.5405078854631014,2.63294096376895,0.3331041914548042,88.35646306020017,2941.2755749008284,14.684727888350738
2025-01-01 08:00:07,S5,21.224098377398747,59.2478192836358,2.437289730885412,2.787938012931321,3.1183170054592226,3.26175659346454,3.152051448131006,3.8335630306567205,1.491879914179642,78.35137025422505,2978.845190936082,13.203623904022791
2025-01-01 08:00:08,S3,48.968435949171344,49.68491708714542,1.674086703271456,1.8701181004225627,1.77104453785113,1.8510547155509725,2.0315026401476035,2.181480228483211,0.7425855937799755,58.24122940793961,2230.391877114226,15.912563285828154
2025-01-01 08:00:09,S4,33.479684676828136,40.04787970342043,1.8037434429523802,1.9949784773432535,2.249322629810221,2.29765133497484,2.227149326236703,2.774033643259355,-0.48429705065166584,86.89524524681325,1079.6624420855067,13.905650458066269
2025-01-01 08:00:10,S1,30.59506247606416,53.933320928939764,1.7810125272044246,1.9299642298073443,1.9570037412981816,2.073656653559738,2.140150685302153,2.417307772647318,-0.17538684229643398,84.91774308549302,1913.5741884414456,18.45066916444352
2025-01-01 08:00:11,S5,30.93309522152301,48.0906761207149,2.3370252536891885,2.368526580615351,2.563778404326103,2.6302163434247783,2.971507995037291,3.6356837218704596,0.717514666375429,68.59564888643514,1964.1588221024574,16.04773523652867
2025-01-01 08:00:12,S5,26.187802529401118,49.98981752416914,1.949622302866924,1.7348167340263012,3.588366651536987,2.3107102017396075,2.6357802851913226,4.150602900017575,0.9024315856537399,52.95514108896931,1931.7821418976814,14.338451745002644
2025-01-01 08:00:13,S1,24.695919605658737,55.70547922075737,1.3050942276114634,1.3730307254141279,1.5744042204699122,1.4125789107026232,1.477283933340673,1.8725175106906666,0.6203097161888453,52.77292107851293,2052.882044744021,14.309795464644871
2025-01-01 08:00:14,S1,22.094853645874124,41.41138040529033,1.730327114108945,1.8099790561334528,2.0664553225742797,2.1554730764529526,2.1419388414493516,2.195526811638226,-0.2651755947411652,85.62708757164506,841.1943703476595,15.10490547160615
2025-01-01 08:00:15,S1,30.72337940996292,51.93499551764364,1.046466324280436,1.2432516027670721,1.2512394722077038,1.278421171007082,1.7421098431628343,2.191807693308951,0.05703398073172003,43.93426999613478,2364.700019235105,14.902516600046107
2025-01-01 08:00:16,S2,30.623577499256164,56.297265421833195,1.6790610052789747,1.506895477224379,1.7575610327531495,1.8170801618521564,1.9059154175586812,2.080185005567648,0.3765047491070249,65.91986171912825,2367.267464296574,16.95446705053062
2025-01-01 08:00:17,S3,35.27165961531989,39.71161153361942,0.878174996427254,0.8344688778812033,0.948760356950385,1.046423446153634,1.2046600850123486,1.6202919322689755,0.42007351530203263,21.514200626513038,1054.0335053913534,15.576286695467177
2025-01-01 08:00:18,S3,32.96685038288014,52.22697524998714,1.4788130445782464,1.3536323207666392,1.5832864609686033,1.9142770958506985,1.8339083202256736,2.159497353661667,0.8762493899056945,40.68726004011709,2054.5267733807614,14.216659982418491
2025-01-01 08:00:19,S2,37.448726208373735,57.330274510990236,1.3527254409487397,1.3773054248582408,1.6242569339905342,1.3894299227850004,1.866506861883394,1.922840207317535,-0.1697710214639518,58.23021523673007,2050.394601358704,18.16721281161894
2025-01-01 08:00:20,S3,37.439148061288904,57.380656401003016,2.053759269428698,2.2335835503477863,2.2983013105168157,2.4331583744981935,2.1763779163179566,3.084169308351583,0.7540699543948337,85.2166160109581,2301.3909244188803,15.422957464305345
2025-01-01 08:00:21,S1,34.86295825122498,49.41210796508752,1.8631658377261548,1.8849875175518342,2.0795758589402684,2.1900811005896283,2.2348677130348986,2.340717883438995,0.10861098247618378,86.73427854441974,987.8749226971784,16.519696601018907
2025-01-01 08:00:22,S2,28.959362440774868,54.767387976102235,1.5063305347461315,1.5547669859601563,1.6402894306774327,1.5635183856157342,2.070058180543755,2.027045760989468,0.233532736364177,61.62797927265458,2178.307275985412,14.47153832970806
2025-01-01 08:00:23,S2,28.10809298860527,45.498277275410025,2.2179067486013313,2.313024225467801,2.624300395610527,2.543695350373135,2.6087450125275824,2.67938894335192,-0.8725282037032176,91.36382553455482,1417.6542916419507,15.945991366942383
